Order_ID,Gender_Category,Product_Line,Product_Name,Size,Revenue,Sales_Channel,Region,Profit_columns,Loss
3298,Men,Training,ZoomX Invincible,L,0.0,Online,Mumbai,2961.23,0.0
3299,Men,Basketball,Kyrie Flytrap,L,0.0,Retail,bengaluru,1517.07,0.0
3300,Women,Basketball,Air Jordan,L,0.0,Retail,Bangaluru,3436.23,0.0
3301,Women,Lifestyle,Waffle One,L,0.0,Retail,Hyderabad,1018.52,0.0
3302,Women,Soccer,Tiempo Legend,M,0.0,Retail,Pune,0.0,-316.51
3303,Kids,Soccer,Tiempo Legend,9,0.0,Online,Kolkata,2846.02,0.0
3304,Women,Running,React Infinity,M,0.0,Online,Mumbai,2405.3,0.0
3305,Kids,Running,Free RN,L,0.0,Retail,Hyderabad,0.0,-687.95
3306,Kids,Basketball,LeBron 20,L,0.0,Retail,Mumbai,3052.49,0.0
3307,Women,Soccer,Mercurial Superfly,M,0.0,Online,Mumbai,818.55,0.0
3308,Men,Training,ZoomX Invincible,L,0.0,Online,Bangaluru,2625.19,0.0
3309,Men,Lifestyle,Air Force 1,L,0.0,Retail,Hyderabad,626.95,0.0
3310,Women,Running,Free RN,M,0.0,Retail,Kolkata,2856.16,0.0
3311,Kids,Soccer,Premier III,M,0.0,Online,Delhi,3152.21,0.0
3312,Women,Basketball,Zoom Freak,M,0.0,Retail,Pune,0.0,-95.96
3313,Kids,Basketball,Kyrie Flytrap,8,0.0,Retail,Hyderabad,0.0,-476.54
3314,Men,Training,ZoomX Invincible,9,0.0,Retail,Hyderabad,0.0,-815.54
3315,Women,Training,Metcon 7,XL,0.0,Retail,Bangaluru,1345.26,0.0
3316,Women,Running,React Infinity,L,0.0,Online,bengaluru,27.15,0.0
3317,Kids,Basketball,Air Jordan,10,0.0,Online,Hyderabad,3852.52,0.0
3318,Men,Training,Flex Trainer,XL,0.0,Online,Delhi,1096.06,0.0
3319,Women,Running,Air Zoom,XL,0.0,Retail,Mumbai,0.0,-846.73
3320,Kids,Basketball,Air Jordan,L,0.0,Online,Kolkata,0.0,-274.91
3321,Kids,Soccer,Tiempo Legend,M,-1396.27,Retail,Mumbai,3170.16,0.0
3322,Men,Training,Metcon 7,M,0.0,Online,Hyderabad,864.55,0.0
3323,Men,Running,Air Zoom,L,-7561.59,Retail,Delhi,0.0,-687.56
3324,Women,Lifestyle,Dunk Low,L,0.0,Retail,Hyderabad,0.0,-871.48
3325,Kids,Basketball,LeBron 20,L,0.0,Online,Hyderabad,1115.7,0.0
3326,Men,Training,SuperRep Go,M,0.0,Online,Mumbai,991.04,0.0
3327,Men,Training,Flex Trainer,12,0.0,Online,bengaluru,0.0,-1155.61
3328,Women,Soccer,Phantom GT,L,0.0,Online,Pune,2132.49,0.0
3329,Kids,Training,ZoomX Invincible,M,0.0,Retail,Kolkata,530.29,0.0
3330,Women,Training,Metcon 7,M,0.0,Online,Kolkata,1714.75,0.0
3331,Kids,Soccer,Phantom GT,L,0.0,Retail,Mumbai,2233.57,0.0
3332,Men,Training,SuperRep Go,L,0.0,Retail,Pune,3793.25,0.0
3333,Kids,Training,SuperRep Go,L,0.0,Retail,Kolkata,1519.97,0.0
3334,Kids,Soccer,Tiempo Legend,L,0.0,Online,Mumbai,1190.89,0.0
3335,Men,Soccer,Premier III,L,0.0,Retail,Delhi,1221.99,0.0
3336,Kids,Running,React Infinity,XL,0.0,Online,Hyderabad,2759.16,0.0
3337,Men,Training,ZoomX Invincible,L,0.0,Online,Delhi,2915.13,0.0
3338,Women,Training,ZoomX Invincible,L,0.0,Online,Kolkata,3011.73,0.0
3339,Men,Lifestyle,Air Force 1,L,0.0,Retail,Delhi,2014.52,0.0
3340,Kids,Soccer,Premier III,M,0.0,Retail,Mumbai,2551.47,0.0
3341,Kids,Training,Metcon 7,8,0.0,Online,Bangaluru,1693.41,0.0
2037,Women,Lifestyle,Dunk Low,12,0.0,Online,Delhi,3651.05,0.0
3343,Kids,Basketball,Air Jordan,L,0.0,Retail,Hyderabad,1688.78,0.0
3344,Kids,Soccer,Mercurial Superfly,12,0.0,Retail,Hyderabad,303.77,0.0
2048,Men,Lifestyle,Blazer Mid,XL,0.0,Online,Bangaluru,1635.47,0.0
3346,Kids,Training,SuperRep Go,12,0.0,Retail,Delhi,3392.46,0.0
3347,Men,Training,ZoomX Invincible,L,0.0,Online,Mumbai,1546.55,0.0
3348,Women,Soccer,Mercurial Superfly,9,0.0,Online,Hyderabad,2636.76,0.0
3349,Men,Training,ZoomX Invincible,M,0.0,Retail,Hyderabad,0.0,-481.2
3350,Women,Basketball,Zoom Freak,L,0.0,Online,Bangaluru,2199.43,0.0
3351,Men,Training,SuperRep Go,L,0.0,Online,Kolkata,0.0,-382.32
3352,Women,Training,SuperRep Go,9,0.0,Retail,Pune,1437.43,0.0
2028,Men,Basketball,Kyrie Flytrap,7,0.0,Online,Delhi,1123.78,0.0
3354,Men,Lifestyle,Dunk Low,L,0.0,Retail,Kolkata,0.0,-987.6
3355,Kids,Basketball,LeBron 20,6,0.0,Online,Pune,1815.96,0.0
3356,Women,Soccer,Tiempo Legend,M,0.0,Online,Mumbai,724.11,0.0
3357,Kids,Training,Flex Trainer,M,12412.9,Online,Delhi,678.42,0.0
3358,Men,Basketball,Kyrie Flytrap,M,0.0,Online,Hyderabad,2019.56,0.0
3359,Kids,Basketball,LeBron 20,L,0.0,Retail,Mumbai,2963.03,0.0
3360,Women,Training,Metcon 7,M,0.0,Online,Bangaluru,304.12,0.0
3361,Women,Basketball,LeBron 20,XL,0.0,Retail,bengaluru,3007.91,0.0
3362,Men,Lifestyle,Air Force 1,L,0.0,Retail,Delhi,2730.12,0.0
3363,Women,Basketball,Kyrie Flytrap,L,0.0,Online,bengaluru,39.86,0.0
3364,Kids,Soccer,Premier III,M,0.0,Online,Pune,0.0,-371.86
3365,Kids,Running,Air Zoom,M,0.0,Retail,Pune,0.0,-445.03
3366,Men,Basketball,LeBron 20,M,0.0,Retail,Pune,2762.68,0.0
2029,Kids,Training,Metcon 7,L,0.0,Online,Kolkata,3640.6,0.0
3368,Women,Training,Flex Trainer,M,0.0,Retail,Delhi,2027.47,0.0
3369,Men,Running,React Infinity,L,0.0,Online,Kolkata,1247.02,0.0
3370,Women,Basketball,Air Jordan,XL,0.0,Retail,bengaluru,0.0,-1137.54
3371,Men,Training,Flex Trainer,XL,0.0,Retail,Delhi,2255.43,0.0
3372,Kids,Basketball,Kyrie Flytrap,M,0.0,Online,Delhi,0.0,-1088.45
3373,Kids,Training,SuperRep Go,8,0.0,Retail,Pune,1069.43,0.0
3374,Men,Training,Flex Trainer,M,0.0,Online,Pune,1905.25,0.0
3375,Kids,Running,Free RN,M,0.0,Online,Bangaluru,1647.39,0.0
3376,Kids,Soccer,Phantom GT,6,0.0,Retail,Kolkata,1286.64,0.0
3377,Men,Basketball,Kyrie Flytrap,M,0.0,Online,Hyderabad,1295.93,0.0
3378,Kids,Soccer,Phantom GT,XL,0.0,Online,Kolkata,2416.87,0.0
3379,Men,Basketball,Air Jordan,L,1400.14,Retail,Pune,3000.14,0.0
3380,Women,Basketball,Kyrie Flytrap,L,0.0,Online,Mumbai,3463.32,0.0
3381,Men,Training,ZoomX Invincible,L,0.0,Retail,Mumbai,2718.47,0.0
3382,Men,Basketball,LeBron 20,XL,0.0,Retail,Hyderabad,1710.15,0.0
3383,Women,Lifestyle,Air Force 1,XL,0.0,Retail,Bangaluru,3793.87,0.0
3384,Women,Basketball,Air Jordan,10,0.0,Retail,bengaluru,144.65,0.0
3385,Men,Training,ZoomX Invincible,L,0.0,Online,Hyderabad,0.0,-643.93
3386,Women,Soccer,Phantom GT,8,0.0,Retail,Hyderabad,3827.83,0.0
3387,Men,Soccer,Phantom GT,10,0.0,Retail,bengaluru,2821.58,0.0
3388,Women,Running,Free RN,7,0.0,Online,Pune,1915.52,0.0
3389,Women,Running,Air Zoom,M,0.0,Online,Mumbai,3491.49,0.0
2044,Kids,Soccer,Premier III,XL,1179.3,Retail,Delhi,0.0,-182.98
3391,Women,Soccer,Mercurial Superfly,M,0.0,Retail,Hyderabad,1628.31,0.0
3392,Kids,Lifestyle,Dunk Low,L,0.0,Online,Pune,0.0,-433.47
3393,Kids,Basketball,Air Jordan,M,0.0,Online,Bangaluru,1329.32,0.0
3394,Kids,Lifestyle,Dunk Low,XL,0.0,Online,Hyderabad,2396.11,0.0
3395,Women,Running,Free RN,L,0.0,Online,Mumbai,3069.77,0.0
3396,Kids,Running,Free RN,L,0.0,Retail,Bangaluru,0.0,-1047.8
3397,Women,Lifestyle,Dunk Low,M,0.0,Online,Mumbai,3478.84,0.0
3398,Men,Basketball,LeBron 20,XL,0.0,Retail,Kolkata,415.57,0.0
3399,Women,Basketball,LeBron 20,6,0.0,Online,Hyderabad,0.0,-1021.01
3400,Kids,Lifestyle,Waffle One,M,0.0,Retail,Hyderabad,703.25,0.0
3401,Kids,Basketball,Zoom Freak,M,0.0,Retail,Kolkata,3834.84,0.0
3402,Women,Running,Pegasus Turbo,L,0.0,Online,Pune,0.0,-229.84
3403,Kids,Training,Flex Trainer,M,0.0,Retail,Pune,0.0,-200.19
3404,Kids,Basketball,Zoom Freak,XL,0.0,Online,Pune,1505.06,0.0
3405,Women,Lifestyle,Dunk Low,M,0.0,Online,Kolkata,1861.72,0.0
3406,Women,Basketball,Zoom Freak,10,0.0,Online,Bangaluru,3314.92,0.0
3407,Women,Lifestyle,Air Force 1,11,0.0,Retail,Delhi,0.0,-4.1
3408,Men,Basketball,Air Jordan,XL,0.0,Retail,Delhi,1675.58,0.0
3409,Kids,Running,Air Zoom,M,4418.41,Retail,Delhi,0.0,-1106.07
3410,Kids,Running,Free RN,L,0.0,Retail,Hyderabad,2396.55,0.0
3411,Kids,Soccer,Mercurial Superfly,9,0.0,Retail,Pune,0.0,-970.59
3412,Men,Training,Flex Trainer,XL,0.0,Online,Hyderabad,2789.29,0.0
3413,Kids,Soccer,Phantom GT,XL,0.0,Online,Hyderabad,2752.65,0.0
3414,Men,Lifestyle,Dunk Low,7,0.0,Online,Mumbai,520.63,0.0
3415,Kids,Basketball,Air Jordan,L,0.0,Online,Hyderabad,0.0,-426.97
3416,Men,Soccer,Phantom GT,XL,0.0,Retail,Hyderabad,0.0,-819.45
3417,Men,Basketball,LeBron 20,XL,0.0,Online,Kolkata,0.0,-409.81
3418,Men,Soccer,Tiempo Legend,M,0.0,Retail,Bangaluru,639.28,0.0
3419,Kids,Training,SuperRep Go,L,0.0,Online,Mumbai,0.0,-1180.16
3420,Women,Soccer,Premier III,L,0.0,Online,Delhi,1266.29,0.0
3421,Women,Basketball,Zoom Freak,L,0.0,Online,Hyderabad,0.0,-242.44
3422,Kids,Training,Metcon 7,XL,0.0,Retail,Hyderabad,2432.76,0.0
3423,Kids,Basketball,Kyrie Flytrap,L,0.0,Retail,Mumbai,106.0,0.0
3424,Women,Training,SuperRep Go,M,0.0,Online,Mumbai,1955.19,0.0
3425,Women,Lifestyle,Dunk Low,L,0.0,Online,Kolkata,2342.64,0.0
3426,Men,Running,Free RN,L,0.0,Online,Delhi,3119.24,0.0
3427,Men,Running,Pegasus Turbo,8,0.0,Retail,Mumbai,2741.85,0.0
3428,Women,Basketball,Air Jordan,6,2175.91,Online,Bangaluru,625.3,0.0
3429,Men,Soccer,Premier III,10,0.0,Retail,Delhi,0.0,-77.97
3430,Men,Training,Flex Trainer,M,0.0,Online,bengaluru,0.0,-890.2
3431,Women,Training,Metcon 7,L,0.0,Retail,Delhi,3816.31,0.0
3432,Kids,Basketball,Kyrie Flytrap,XL,0.0,Online,Kolkata,0.0,-640.44
2028,Kids,Lifestyle,Waffle One,XL,0.0,Online,Delhi,2511.65,0.0
3434,Kids,Basketball,Air Jordan,XL,0.0,Online,Delhi,570.25,0.0
3435,Men,Training,SuperRep Go,L,0.0,Online,Delhi,2936.54,0.0
3436,Kids,Soccer,Mercurial Superfly,L,0.0,Retail,Bangaluru,2107.65,0.0
3437,Kids,Soccer,Tiempo Legend,M,0.0,Retail,Mumbai,0.0,-113.52
3438,Women,Soccer,Phantom GT,7,0.0,Retail,Hyderabad,1669.74,0.0
2043,Kids,Running,React Infinity,6,0.0,Online,Delhi,2992.96,0.0
3440,Kids,Lifestyle,Waffle One,M,0.0,Online,Mumbai,0.0,-510.72
3441,Kids,Running,Free RN,12,0.0,Retail,Delhi,3301.27,0.0
3442,Kids,Basketball,Zoom Freak,XL,0.0,Online,Mumbai,3129.5,0.0
3443,Kids,Basketball,Zoom Freak,8,0.0,Retail,Mumbai,3549.06,0.0
3444,Men,Basketball,LeBron 20,L,0.0,Online,Kolkata,0.0,-382.31
3445,Men,Lifestyle,Blazer Mid,10,0.0,Retail,Bangaluru,3658.04,0.0
3446,Men,Lifestyle,Dunk Low,8,0.0,Retail,Bangaluru,1680.5,0.0
3447,Women,Basketball,LeBron 20,M,0.0,Retail,Hyderabad,1860.15,0.0
2038,Kids,Lifestyle,Air Force 1,L,0.0,Online,Delhi,788.86,0.0
3449,Men,Training,ZoomX Invincible,L,0.0,Retail,Delhi,1586.59,0.0
3450,Men,Running,React Infinity,M,0.0,Retail,bengaluru,904.82,0.0
3451,Men,Training,SuperRep Go,7,0.0,Retail,Mumbai,720.76,0.0
3452,Men,Training,SuperRep Go,11,0.0,Online,Delhi,1239.11,0.0
3453,Kids,Soccer,Phantom GT,L,0.0,Retail,Delhi,2003.05,0.0
3454,Kids,Basketball,Zoom Freak,XL,0.0,Online,Delhi,2313.95,0.0
3455,Women,Soccer,Premier III,L,0.0,Retail,Hyderabad,1352.56,0.0
3456,Women,Basketball,Air Jordan,12,0.0,Online,Delhi,2531.22,0.0
3457,Women,Training,Flex Trainer,11,0.0,Online,Pune,3777.72,0.0
3458,Women,Running,Pegasus Turbo,L,0.0,Online,Mumbai,257.87,0.0
3459,Men,Lifestyle,Blazer Mid,L,0.0,Retail,Hyderabad,2745.91,0.0
3460,Women,Running,React Infinity,XL,0.0,Online,Pune,1372.6,0.0
2004,Kids,Running,Free RN,10,0.0,Online,Hyderabad,2588.88,0.0
3462,Women,Basketball,Kyrie Flytrap,L,0.0,Retail,Bangaluru,274.97,0.0
3463,Women,Soccer,Phantom GT,12,0.0,Retail,Pune,1853.7,0.0
3464,Kids,Training,Flex Trainer,XL,0.0,Online,bengaluru,1587.01,0.0
3465,Men,Lifestyle,Dunk Low,L,0.0,Online,Delhi,1698.7,0.0
3466,Men,Basketball,Kyrie Flytrap,L,6498.22,Retail,Mumbai,0.0,-360.53
3467,Men,Lifestyle,Air Force 1,M,0.0,Online,bengaluru,1472.83,0.0
3468,Men,Soccer,Phantom GT,L,2681.84,Online,Kolkata,0.0,-259.93
3469,Kids,Running,Air Zoom,10,0.0,Online,Mumbai,3792.66,0.0
3470,Kids,Soccer,Tiempo Legend,M,0.0,Online,Kolkata,284.96,0.0
3471,Kids,Lifestyle,Waffle One,L,0.0,Retail,Kolkata,0.0,-364.01
3472,Men,Basketball,Air Jordan,XL,0.0,Online,Hyderabad,1750.67,0.0
3473,Kids,Soccer,Premier III,M,0.0,Online,Delhi,63.47,0.0
3474,Women,Basketball,LeBron 20,M,0.0,Retail,Hyderabad,3969.54,0.0
3475,Kids,Soccer,Tiempo Legend,L,0.0,Online,Mumbai,2996.47,0.0
3476,Men,Training,Flex Trainer,11,0.0,Retail,Mumbai,1881.61,0.0
3477,Men,Basketball,Air Jordan,M,0.0,Online,Delhi,1691.28,0.0
3478,Kids,Training,Flex Trainer,9,0.0,Retail,Mumbai,2192.68,0.0
3479,Women,Training,ZoomX Invincible,XL,0.0,Retail,Mumbai,1909.78,0.0
3480,Kids,Running,Free RN,M,0.0,Online,Bangaluru,2872.75,0.0
3481,Women,Lifestyle,Air Force 1,XL,0.0,Online,bengaluru,2564.61,0.0
3482,Men,Soccer,Mercurial Superfly,M,0.0,Online,Hyderabad,1660.47,0.0
3483,Men,Lifestyle,Air Force 1,L,0.0,Online,Kolkata,738.19,0.0
3484,Kids,Lifestyle,Dunk Low,12,0.0,Online,bengaluru,1395.41,0.0
3485,Women,Lifestyle,Dunk Low,L,0.0,Retail,Hyderabad,1722.38,0.0
3486,Kids,Training,SuperRep Go,L,0.0,Retail,Delhi,1451.77,0.0
3487,Men,Lifestyle,Dunk Low,M,0.0,Online,Hyderabad,2927.35,0.0
3488,Women,Soccer,Tiempo Legend,XL,0.0,Online,Kolkata,86.25,0.0
3489,Kids,Running,React Infinity,8,0.0,Online,Mumbai,1734.72,0.0
3490,Men,Running,Free RN,L,0.0,Online,Delhi,1591.77,0.0
3491,Men,Soccer,Premier III,XL,0.0,Online,Mumbai,0.0,-473.94
2018,Women,Soccer,Phantom GT,6,0.0,Online,bengaluru,0.0,-777.58
3493,Men,Lifestyle,Dunk Low,L,0.0,Online,Bangaluru,568.71,0.0
3494,Kids,Running,Pegasus Turbo,L,0.0,Retail,Pune,3566.05,0.0
3495,Women,Basketball,LeBron 20,M,0.0,Retail,Pune,3572.8,0.0
3496,Men,Running,Air Zoom,M,0.0,Retail,Delhi,0.0,-786.91
3497,Women,Basketball,Zoom Freak,L,0.0,Online,Mumbai,1878.22,0.0
3498,Women,Training,SuperRep Go,M,0.0,Retail,Pune,0.0,-910.3
3499,Women,Training,ZoomX Invincible,L,0.0,Retail,Kolkata,357.03,0.0
3500,Kids,Lifestyle,Blazer Mid,L,0.0,Retail,Kolkata,361.86,0.0
3501,Men,Lifestyle,Blazer Mid,L,0.0,Retail,Mumbai,2016.85,0.0
3502,Men,Lifestyle,Blazer Mid,L,0.0,Online,Delhi,3665.75,0.0
3503,Men,Training,SuperRep Go,M,0.0,Online,Mumbai,0.0,-1048.24
3504,Women,Training,SuperRep Go,L,0.0,Retail,Delhi,3035.95,0.0
2020,Kids,Lifestyle,Blazer Mid,XL,0.0,Retail,Delhi,535.13,0.0
3506,Men,Training,Metcon 7,L,0.0,Online,Pune,2393.61,0.0
3507,Kids,Running,Free RN,7,0.0,Retail,Mumbai,11.97,0.0
3508,Kids,Training,ZoomX Invincible,L,0.0,Retail,Bangaluru,3466.92,0.0
3509,Kids,Lifestyle,Blazer Mid,12,0.0,Online,Mumbai,2278.11,0.0
3510,Men,Soccer,Tiempo Legend,M,0.0,Retail,Hyderabad,3445.21,0.0
3511,Kids,Lifestyle,Blazer Mid,XL,0.0,Retail,Hyderabad,877.12,0.0
3512,Kids,Basketball,Zoom Freak,M,0.0,Retail,Pune,2516.79,0.0
3513,Women,Training,SuperRep Go,L,0.0,Retail,Hyderabad,2625.95,0.0
3514,Kids,Running,React Infinity,7,0.0,Retail,Hyderabad,2804.16,0.0
3515,Men,Training,Flex Trainer,XL,0.0,Online,Kolkata,699.6,0.0
3516,Men,Training,ZoomX Invincible,M,0.0,Online,Pune,3844.73,0.0
3517,Women,Running,Air Zoom,L,0.0,Retail,Hyderabad,2661.74,0.0
3518,Women,Basketball,Air Jordan,XL,0.0,Retail,Delhi,3047.69,0.0
3519,Kids,Soccer,Premier III,L,0.0,Retail,Kolkata,3491.18,0.0
3520,Women,Lifestyle,Waffle One,XL,-998.81,Retail,Delhi,0.0,-776.21
3521,Women,Training,ZoomX Invincible,M,0.0,Online,Kolkata,3721.9,0.0
2002,Women,Basketball,Zoom Freak,M,0.0,Retail,Kolkata,1597.12,0.0
3523,Kids,Training,SuperRep Go,6,0.0,Retail,Kolkata,825.03,0.0
3524,Kids,Training,SuperRep Go,9,0.0,Online,Mumbai,1646.1,0.0
3525,Kids,Running,React Infinity,L,0.0,Retail,Mumbai,3030.5,0.0
2030,Men,Basketball,Air Jordan,L,0.0,Online,Hyderabad,2272.16,0.0
3527,Men,Soccer,Phantom GT,L,0.0,Online,Mumbai,0.0,-257.35
3528,Kids,Running,React Infinity,L,0.0,Retail,Hyderabad,2662.77,0.0
3529,Men,Training,SuperRep Go,L,0.0,Retail,Delhi,1448.77,0.0
3530,Women,Soccer,Mercurial Superfly,L,0.0,Retail,Kolkata,2458.14,0.0
3531,Women,Basketball,LeBron 20,L,0.0,Online,Delhi,1932.99,0.0
3532,Kids,Running,React Infinity,XL,0.0,Online,Mumbai,0.0,-955.19
3533,Kids,Running,Air Zoom,L,0.0,Retail,Hyderabad,451.71,0.0
3534,Kids,Basketball,Zoom Freak,L,3739.85,Retail,Kolkata,427.76,0.0
3535,Kids,Basketball,LeBron 20,XL,0.0,Retail,Pune,169.86,0.0
3536,Women,Lifestyle,Dunk Low,12,0.0,Retail,bengaluru,3934.31,0.0
3537,Men,Lifestyle,Blazer Mid,XL,-109.28,Online,Kolkata,3170.78,0.0
3538,Kids,Basketball,Kyrie Flytrap,L,0.0,Online,bengaluru,2787.81,0.0
3539,Kids,Lifestyle,Air Force 1,XL,-3467.83,Retail,Hyderabad,2366.58,0.0
3540,Kids,Training,Flex Trainer,XL,0.0,Retail,Delhi,1850.13,0.0
3541,Kids,Training,SuperRep Go,M,0.0,Online,Mumbai,2011.76,0.0
3542,Men,Lifestyle,Air Force 1,L,0.0,Retail,Mumbai,1826.07,0.0
3543,Kids,Lifestyle,Dunk Low,L,0.0,Retail,Pune,2712.79,0.0
3544,Men,Running,Air Zoom,M,0.0,Retail,Kolkata,0.0,-684.88
3545,Men,Training,Flex Trainer,12,0.0,Online,Delhi,2239.86,0.0
3546,Men,Lifestyle,Waffle One,L,0.0,Retail,Delhi,945.11,0.0
3547,Kids,Soccer,Tiempo Legend,XL,0.0,Online,Delhi,2157.74,0.0
3548,Kids,Soccer,Phantom GT,L,0.0,Online,Kolkata,3366.32,0.0
3549,Kids,Training,SuperRep Go,L,0.0,Online,Mumbai,14.79,0.0
3550,Women,Lifestyle,Air Force 1,M,0.0,Online,bengaluru,3289.86,0.0
3551,Women,Training,SuperRep Go,10,0.0,Retail,Kolkata,0.0,-259.16
3552,Men,Running,React Infinity,XL,0.0,Retail,Mumbai,762.95,0.0
3553,Women,Running,Air Zoom,XL,0.0,Online,Pune,0.0,-720.87
3554,Men,Soccer,Premier III,L,0.0,Retail,Bangaluru,2052.71,0.0
3555,Kids,Soccer,Phantom GT,9,0.0,Retail,Hyderabad,0.0,-1069.25
3556,Women,Basketball,Kyrie Flytrap,M,0.0,Retail,Kolkata,0.0,-843.61
3557,Kids,Basketball,Air Jordan,L,0.0,Retail,Hyderabad,0.0,-884.81
3558,Women,Training,Flex Trainer,L,0.0,Online,Mumbai,0.0,-113.44
3559,Women,Running,Pegasus Turbo,M,0.0,Online,Delhi,0.0,-787.01
3560,Women,Soccer,Phantom GT,L,0.0,Retail,Hyderabad,3662.98,0.0
3561,Women,Basketball,Zoom Freak,11,0.0,Online,Kolkata,1062.39,0.0
3562,Women,Basketball,LeBron 20,L,0.0,Retail,Delhi,1904.66,0.0
3563,Kids,Running,Pegasus Turbo,L,0.0,Online,Kolkata,233.05,0.0
3564,Kids,Soccer,Premier III,7,0.0,Retail,Kolkata,2685.43,0.0
3565,Kids,Basketball,Kyrie Flytrap,XL,0.0,Online,Kolkata,3851.81,0.0
3566,Men,Lifestyle,Waffle One,XL,0.0,Retail,Hyderabad,2315.64,0.0
3567,Men,Lifestyle,Air Force 1,L,0.0,Online,Kolkata,1353.32,0.0
3568,Women,Running,Pegasus Turbo,L,0.0,Retail,Pune,1494.24,0.0
3569,Women,Soccer,Phantom GT,12,0.0,Online,Kolkata,1797.66,0.0
3570,Men,Soccer,Tiempo Legend,L,0.0,Online,Delhi,1914.18,0.0
3571,Kids,Basketball,LeBron 20,XL,0.0,Online,Delhi,166.47,0.0
3572,Kids,Basketball,LeBron 20,6,0.0,Retail,Delhi,3729.45,0.0
3573,Men,Basketball,Air Jordan,L,4166.9,Retail,Mumbai,0.0,-175.76
3574,Kids,Basketball,Air Jordan,XL,0.0,Online,Bangaluru,2589.0,0.0
3575,Women,Running,React Infinity,XL,0.0,Retail,Pune,3271.27,0.0
3576,Women,Lifestyle,Waffle One,M,0.0,Retail,bengaluru,0.0,-586.23
3577,Women,Running,Pegasus Turbo,XL,0.0,Online,Kolkata,102.77,0.0
3578,Men,Lifestyle,Blazer Mid,XL,0.0,Retail,Hyderabad,1939.74,0.0
3579,Men,Basketball,LeBron 20,XL,0.0,Retail,Delhi,1962.41,0.0
3580,Men,Basketball,LeBron 20,L,0.0,Retail,Kolkata,677.35,0.0
3581,Women,Soccer,Phantom GT,L,0.0,Retail,Kolkata,2178.05,0.0
3582,Kids,Soccer,Mercurial Superfly,M,0.0,Online,Pune,806.52,0.0
3583,Men,Basketball,Kyrie Flytrap,12,0.0,Online,bengaluru,204.06,0.0
3584,Men,Basketball,Air Jordan,10,0.0,Online,Kolkata,0.0,-258.05
3585,Men,Running,Air Zoom,XL,0.0,Retail,Kolkata,1263.91,0.0
3586,Women,Lifestyle,Waffle One,L,0.0,Online,Delhi,3579.64,0.0
3587,Men,Training,SuperRep Go,6,0.0,Online,bengaluru,0.0,-1182.04
3588,Men,Lifestyle,Waffle One,L,0.0,Online,Pune,3190.87,0.0
3589,Kids,Training,Flex Trainer,12,0.0,Retail,Mumbai,0.0,-247.69
2025,Men,Lifestyle,Waffle One,L,0.0,Retail,Hyderabad,0.0,-1193.87
3591,Kids,Running,Pegasus Turbo,8,0.0,Retail,Delhi,2210.66,0.0
3592,Women,Running,Free RN,L,0.0,Retail,Kolkata,1289.77,0.0
3593,Women,Basketball,Air Jordan,L,0.0,Online,Pune,0.0,-1012.43
3594,Kids,Training,Flex Trainer,L,-193.9,Online,Hyderabad,1562.86,0.0
3595,Kids,Running,Air Zoom,L,0.0,Online,Pune,3385.84,0.0
3596,Men,Training,Metcon 7,8,0.0,Online,Pune,0.0,-66.97
3597,Kids,Basketball,Zoom Freak,L,0.0,Online,Hyderabad,230.4,0.0
3598,Men,Soccer,Tiempo Legend,XL,0.0,Online,Delhi,0.0,-798.42
3599,Kids,Training,Flex Trainer,L,0.0,Online,Pune,0.0,-1041.33
3600,Women,Soccer,Phantom GT,L,0.0,Online,Hyderabad,1129.12,0.0
3601,Women,Running,Free RN,XL,0.0,Retail,Pune,2730.68,0.0
3602,Men,Soccer,Tiempo Legend,XL,0.0,Online,Pune,3731.9,0.0
2019,Men,Running,Air Zoom,8,0.0,Retail,Bangaluru,0.0,-229.65
3604,Kids,Training,Flex Trainer,L,0.0,Retail,Mumbai,0.0,-1150.99
3605,Men,Soccer,Phantom GT,M,0.0,Online,Hyderabad,1627.87,0.0
3606,Women,Basketball,LeBron 20,XL,0.0,Retail,Pune,0.0,-511.49
3607,Kids,Training,SuperRep Go,L,0.0,Retail,Kolkata,3934.51,0.0
3608,Men,Soccer,Premier III,XL,0.0,Retail,Delhi,0.0,-610.18
3609,Men,Training,SuperRep Go,XL,0.0,Online,Delhi,0.0,-696.69
3610,Kids,Lifestyle,Dunk Low,11,0.0,Online,Kolkata,0.0,-336.38
3611,Women,Lifestyle,Waffle One,L,0.0,Online,Delhi,3450.57,0.0
3612,Women,Running,Air Zoom,XL,0.0,Online,Mumbai,2397.42,0.0
3613,Men,Lifestyle,Blazer Mid,XL,0.0,Online,Hyderabad,2136.73,0.0
3614,Men,Training,ZoomX Invincible,L,0.0,Online,Pune,2169.69,0.0
3615,Women,Lifestyle,Blazer Mid,L,0.0,Retail,Delhi,0.0,-582.42
3616,Kids,Lifestyle,Blazer Mid,L,0.0,Retail,Kolkata,3969.15,0.0
3617,Men,Soccer,Premier III,9,0.0,Online,Mumbai,2406.47,0.0
3618,Men,Soccer,Mercurial Superfly,9,0.0,Retail,Kolkata,932.04,0.0
3619,Kids,Lifestyle,Air Force 1,L,0.0,Online,Kolkata,824.23,0.0
3620,Men,Running,React Infinity,11,0.0,Retail,Bangaluru,1538.46,0.0
3621,Women,Basketball,LeBron 20,L,0.0,Retail,Mumbai,3858.11,0.0
